| date | open | last | high | low | volume | amount | exchange |
| 2021-12-15 | 7982.10 | 7955.58 | 8019.30 | 7942.94 | 200207035 | 1596171941955 | 1596171941954.57 |
| 2021-12-16 | 7966.50 | 8005.98 | 8005.98 | 7959.18 | 194865198 | 1557046980795 | 1557046980795.24 |
| 2021-12-17 | 7997.47 | 7894.10 | 7997.47 | 7894.10 | 202303676 | 1603976159041 | 1603976159040.97 |
| 2021-12-20 | 7873.67 | 7751.95 | 7920.65 | 7747.36 | 199008302 | 1553588824169 | 1553588824169.31 |
| 2021-12-21 | 7749.82 | 7849.03 | 7849.03 | 7749.82 | 191460577 | 1496448211409 | 1496448211408.92 |
| 2021-12-22 | 7868.30 | 7930.81 | 7943.24 | 7854.36 | 205942185 | 1628893533992 | 1628893533991.95 |
| 2021-12-23 | 7932.10 | 7932.66 | 7947.13 | 7892.89 | 202910623 | 1607909769727 | 1607909769726.55 |
| 2021-12-24 | 7940.38 | 7776.61 | 7940.43 | 7771.42 | 212132316 | 1660887139691 | 1660887139691.12 |
| 2021-12-27 | 7768.38 | 7776.43 | 7833.58 | 7739.29 | 175431928 | 1365404238817 | 1365404238816.80 |
| 2021-12-28 | 7794.03 | 7863.53 | 7863.53 | 7783.10 | 170744598 | 1338077606039 | 1338077606038.56 |
| 2021-12-29 | 7858.94 | 7855.43 | 7886.71 | 7838.28 | 172273111 | 1354090770696 | 1354090770695.54 |
| 2021-12-30 | 7863.17 | 7924.53 | 7949.96 | 7861.54 | 178545904 | 1412656977907 | 1412656977907.04 |
| 2021-12-31 | 7946.94 | 8010.32 | 8016.40 | 7946.94 | 189602903 | 1515158510512 | 1515158510511.66 |
| 2022-01-04 | 8045.10 | 7983.07 | 8060.99 | 7948.91 | 225957706 | 1807132153776 | 1807132153775.61 |
| 2022-01-05 | 7968.74 | 7781.68 | 7968.92 | 7733.51 | 218791495 | 1712707845215 | 1712707845214.82 |
| 2022-01-06 | 7743.86 | 7844.52 | 7863.55 | 7721.78 | 192735028 | 1505250931929 | 1505250931928.60 |
| 2022-01-07 | 7841.13 | 7682.70 | 7867.49 | 7681.13 | 214441281 | 1660584673374 | 1660584673373.64 |
| 2022-01-10 | 7669.05 | 7734.19 | 7756.97 | 7624.93 | 183118474 | 1410994375216 | 1410994375215.55 |
| 2022-01-11 | 7734.54 | 7646.69 | 7768.74 | 7632.07 | 184256677 | 1415551921052 | 1415551921052.50 |
| 2022-01-12 | 7691.85 | 7779.52 | 7779.52 | 7682.55 | 179028770 | 1386971090181 | 1386971090181.43 |
| 2022-01-13 | 7781.31 | 7644.79 | 7781.31 | 7644.79 | 196718813 | 1512826031885 | 1512826031884.52 |
| 2022-01-14 | 7611.29 | 7675.37 | 7714.50 | 7590.19 | 195437286 | 1497053519506 | 1497053519505.72 |
| 2022-01-17 | 7687.71 | 7808.09 | 7815.66 | 7683.38 | 199048670 | 1546417742672 | 1546417742672.37 |
| 2022-01-18 | 7808.99 | 7758.60 | 7827.19 | 7743.72 | 221945152 | 1725957214345 | 1725957214345.17 |
| 2022-01-19 | 7728.16 | 7665.18 | 7745.81 | 7617.06 | 188170844 | 1444402534725 | 1444402534724.73 |
| 2022-01-20 | 7664.12 | 7492.61 | 7672.76 | 7488.86 | 199876175 | 1509346946657 | 1509346946656.75 |
| 2022-01-21 | 7474.76 | 7388.74 | 7493.02 | 7384.40 | 176628567 | 1310946644464 | 1310946644464.24 |
| 2022-01-24 | 7346.39 | 7425.40 | 7462.53 | 7333.00 | 154415827 | 1143754427553 | 1143754427553.04 |
| 2022-01-25 | 7398.76 | 7133.07 | 7440.55 | 7133.07 | 178576999 | 1292105186141 | 1292105186141.10 |
| 2022-01-26 | 7158.57 | 7171.03 | 7226.64 | 7071.47 | 143072475 | 1023880998640 | 1023880998640.50 |
| 2022-01-27 | 7178.54 | 6960.11 | 7191.48 | 6959.46 | 146786371 | 1032938139167 | 1032938139166.52 |
| 2022-01-28 | 6996.77 | 6973.01 | 7071.32 | 6861.47 | 138984344 | 968526299598 | 968526299598.40 |
| 2022-02-07 | 7080.61 | 7061.62 | 7102.42 | 7037.16 | 145506305 | 1028302757855 | 1028302757855.33 |
| 2022-02-08 | 7058.25 | 7080.62 | 7080.62 | 6928.90 | 160900402 | 1131137334745 | 1131137334745.43 |
| 2022-02-09 | 7083.43 | 7211.43 | 7212.75 | 7056.62 | 172399731 | 1234428047222 | 1234428047221.60 |
| 2022-02-10 | 7208.57 | 7175.62 | 7222.19 | 7126.07 | 165781454 | 1189420040707 | 1189420040707.17 |
| 2022-02-11 | 7140.93 | 7033.85 | 7151.24 | 7024.79 | 168615165 | 1192102471943 | 1192102471943.40 |
| 2022-02-14 | 6991.63 | 7006.08 | 7096.55 | 6961.30 | 147217812 | 1033661895574 | 1033661895573.72 |
| 2022-02-15 | 7020.13 | 7124.85 | 7125.10 | 6990.40 | 143297601 | 1014563733133 | 1014563733133.45 |
| 2022-02-16 | 7164.23 | 7183.11 | 7201.08 | 7132.08 | 147188972 | 1055652554191 | 1055652554191.48 |
| 2022-02-17 | 7169.72 | 7220.61 | 7265.03 | 7146.59 | 165944068 | 1196580082037 | 1196580082037.21 |
| 2022-02-18 | 7174.59 | 7251.79 | 7252.06 | 7164.27 | 156097027 | 1127443037560 | 1127443037559.75 |
| 2022-02-21 | 7264.44 | 7334.59 | 7334.91 | 7259.76 | 169847848 | 1241545873077 | 1241545873077.49 |
| 2022-02-22 | 7310.66 | 7279.24 | 7310.66 | 7212.27 | 179502634 | 1304515647305 | 1304515647305.26 |
| 2022-02-23 | 7290.70 | 7450.40 | 7450.40 | 7289.74 | 182730485 | 1351629378871 | 1351629378870.63 |
| 2022-02-24 | 7414.47 | 7285.12 | 7481.14 | 7174.78 | 255720585 | 1870258528103 | 1870258528102.80 |
| 2022-02-25 | 7346.85 | 7361.96 | 7435.40 | 7344.78 | 177757004 | 1311973489516 | 1311973489516.19 |
| 2022-02-28 | 7370.43 | 7419.83 | 7419.83 | 7291.08 | 167402030 | 1234910267134 | 1234910267134.07 |
| 2022-03-01 | 7433.75 | 7429.44 | 7454.90 | 7379.82 | 166187061 | 1233338438678 | 1233338438677.92 |
| 2022-03-02 | 7400.95 | 7414.31 | 7421.64 | 7341.83 | 160209921 | 1184366793918 | 1184366793918.46 |
| 2022-03-03 | 7440.94 | 7342.61 | 7446.47 | 7334.28 | 183181947 | 1350866719661 | 1350866719660.64 |
| 2022-03-04 | 7300.00 | 7241.56 | 7360.26 | 7219.64 | 178438419 | 1297928940891 | 1297928940890.58 |
| 2022-03-07 | 7230.81 | 7085.73 | 7230.81 | 7050.35 | 166051775 | 1182670003577 | 1182670003576.58 |
| 2022-03-08 | 7089.51 | 6871.22 | 7118.51 | 6824.03 | 191960627 | 1331807473276 | 1331807473275.84 |
| 2022-03-09 | 6889.51 | 6796.04 | 6925.55 | 6511.91 | 213261914 | 1438344978973 | 1438344978973.00 |
| 2022-03-10 | 6946.58 | 6952.52 | 7017.28 | 6914.89 | 185354471 | 1290356888983 | 1290356888983.00 |
| 2022-03-11 | 6856.87 | 6990.78 | 7001.60 | 6778.59 | 180993184 | 1253134665023 | 1253134665022.83 |
| 2022-03-14 | 6938.22 | 6800.59 | 6972.91 | 6800.59 | 162662118 | 1115541685108 | 1115541685107.54 |
| 2022-03-15 | 6745.60 | 6473.48 | 6790.24 | 6473.48 | 195750814 | 1287857655360 | 1287857655360.27 |
| 2022-03-16 | 6586.82 | 6692.97 | 6704.18 | 6330.41 | 197558967 | 1299118791677 | 1299118791676.84 |
| 2022-03-17 | 6777.74 | 6818.54 | 6934.49 | 6768.61 | 205054389 | 1402684117159 | 1402684117159.32 |
| 2022-03-18 | 6792.32 | 6879.37 | 6882.66 | 6773.46 | 173890405 | 1190308224324 | 1190308224324.48 |
| 2022-03-21 | 6886.03 | 6954.41 | 6983.52 | 6867.31 | 179428388 | 1244350225051 | 1244350225051.04 |
