| date | open | last | high | low | volume | amount | exchange |
| 2021-12-28 | 3282.60 | 3303.40 | 3307.79 | 3280.27 | 26002262 | 71780777984 | 0.16 |
| 2021-12-29 | 3308.21 | 3240.85 | 3308.23 | 3240.85 | 20098541 | 72426729472 | 0.12 |
| 2021-12-30 | 3240.26 | 3261.79 | 3277.00 | 3236.16 | 22285032 | 70057607168 | 0.14 |
| 2021-12-31 | 3269.61 | 3274.32 | 3282.68 | 3261.84 | 20549961 | 65632149504 | 0.13 |
| 2022-01-04 | 3277.67 | 3264.07 | 3281.74 | 3224.34 | 29982637 | 82422022144 | 0.19 |
| 2022-01-05 | 3259.21 | 3254.28 | 3289.16 | 3244.21 | 37064050 | 92853895168 | 0.23 |
| 2022-01-06 | 3242.53 | 3210.39 | 3251.12 | 3194.95 | 31730403 | 85538373632 | 0.20 |
| 2022-01-07 | 3213.26 | 3223.27 | 3240.74 | 3213.26 | 40694724 | 84494626816 | 0.25 |
| 2022-01-10 | 3217.35 | 3236.12 | 3237.22 | 3197.90 | 33382804 | 75572957184 | 0.21 |
| 2022-01-11 | 3229.46 | 3214.53 | 3247.90 | 3210.40 | 30666420 | 72886960128 | 0.19 |
| 2022-01-12 | 3220.19 | 3236.31 | 3244.23 | 3211.28 | 32441693 | 72452767744 | 0.20 |
| 2022-01-13 | 3243.05 | 3184.11 | 3247.82 | 3182.85 | 34782304 | 77551955968 | 0.22 |
| 2022-01-14 | 3173.85 | 3139.05 | 3173.85 | 3136.99 | 34517032 | 73162063872 | 0.21 |
| 2022-01-17 | 3139.41 | 3147.70 | 3159.19 | 3134.08 | 27036085 | 67786628352 | 0.17 |
| 2022-01-18 | 3147.85 | 3187.52 | 3198.47 | 3137.11 | 35057294 | 73685209088 | 0.22 |
| 2022-01-19 | 3194.92 | 3187.19 | 3201.94 | 3172.26 | 30991267 | 68467492096 | 0.19 |
| 2022-01-20 | 3188.14 | 3233.70 | 3251.22 | 3187.61 | 40261127 | 84699615232 | 0.25 |
| 2022-01-21 | 3227.20 | 3218.74 | 3234.47 | 3202.73 | 32332709 | 80402354176 | 0.20 |
| 2022-01-24 | 3204.18 | 3209.74 | 3218.98 | 3185.52 | 28274229 | 63984544512 | 0.18 |
| 2022-01-25 | 3192.12 | 3144.95 | 3198.11 | 3144.73 | 30310006 | 66217331456 | 0.19 |
| 2022-01-26 | 3156.65 | 3163.67 | 3169.53 | 3126.55 | 24181727 | 59873017088 | 0.15 |
| 2022-01-27 | 3168.14 | 3119.24 | 3168.76 | 3115.86 | 31101442 | 74072801280 | 0.19 |
| 2022-01-28 | 3127.18 | 3054.02 | 3140.29 | 3048.33 | 33555305 | 78774554624 | 0.21 |
| 2022-02-07 | 3102.62 | 3114.26 | 3129.19 | 3096.69 | 36475097 | 75016343552 | 0.23 |
| 2022-02-08 | 3107.89 | 3116.50 | 3118.58 | 3061.22 | 40365312 | 75551473664 | 0.25 |
| 2022-02-09 | 3118.97 | 3139.56 | 3148.23 | 3110.88 | 39144403 | 75034841088 | 0.24 |
| 2022-02-10 | 3145.33 | 3145.11 | 3146.96 | 3125.11 | 36505632 | 76576788480 | 0.23 |
| 2022-02-11 | 3133.80 | 3142.91 | 3172.09 | 3130.69 | 43597711 | 94112952320 | 0.27 |
| 2022-02-14 | 3131.39 | 3104.00 | 3131.84 | 3093.64 | 38925745 | 77244846080 | 0.24 |
| 2022-02-15 | 3101.36 | 3119.93 | 3126.42 | 3097.08 | 29313438 | 67952249344 | 0.18 |
| 2022-02-16 | 3134.88 | 3136.08 | 3150.86 | 3129.04 | 24834963 | 54215137280 | 0.15 |
| 2022-02-17 | 3138.77 | 3139.18 | 3156.87 | 3132.09 | 25461095 | 55771500288 | 0.16 |
| 2022-02-18 | 3126.28 | 3162.82 | 3162.82 | 3121.95 | 23878993 | 49797086720 | 0.15 |
| 2022-02-21 | 3155.32 | 3144.86 | 3155.88 | 3128.59 | 26359310 | 48939841280 | 0.16 |
| 2022-02-22 | 3122.04 | 3102.32 | 3122.29 | 3082.39 | 31556389 | 69347749888 | 0.20 |
| 2022-02-23 | 3108.90 | 3118.04 | 3120.34 | 3094.21 | 29689006 | 64515388928 | 0.18 |
| 2022-02-24 | 3098.14 | 3059.64 | 3104.70 | 3038.35 | 47071849 | 97426137088 | 0.29 |
| 2022-02-25 | 3076.80 | 3075.59 | 3104.87 | 3068.18 | 35633018 | 72606027776 | 0.22 |
| 2022-02-28 | 3069.10 | 3080.78 | 3081.36 | 3049.56 | 30665369 | 65695577600 | 0.19 |
| 2022-03-01 | 3093.93 | 3125.69 | 3129.26 | 3093.93 | 27637981 | 69462495232 | 0.17 |
| 2022-03-02 | 3108.62 | 3107.24 | 3113.35 | 3097.89 | 27745652 | 56242651648 | 0.17 |
| 2022-03-03 | 3117.65 | 3097.09 | 3124.89 | 3090.20 | 37055877 | 66863790080 | 0.23 |
| 2022-03-04 | 3068.40 | 3062.38 | 3079.47 | 3052.69 | 30916750 | 67800941568 | 0.19 |
| 2022-03-07 | 3042.02 | 2974.68 | 3042.02 | 2965.22 | 42658437 | 88830291968 | 0.26 |
| 2022-03-08 | 2983.05 | 2933.16 | 3005.56 | 2920.97 | 41055611 | 88323420160 | 0.25 |
| 2022-03-09 | 2949.33 | 2907.18 | 2965.57 | 2809.99 | 47271918 | 97616289792 | 0.29 |
| 2022-03-10 | 2969.49 | 2933.46 | 2973.61 | 2931.09 | 34223800 | 83598077952 | 0.21 |
| 2022-03-11 | 2897.34 | 2935.68 | 2944.25 | 2852.79 | 36457746 | 81836077056 | 0.23 |
| 2022-03-14 | 2889.83 | 2851.88 | 2920.71 | 2851.86 | 32374054 | 79324422144 | 0.20 |
| 2022-03-15 | 2808.73 | 2702.85 | 2825.55 | 2702.85 | 52158420 | 106705027072 | 0.32 |
| 2022-03-16 | 2746.15 | 2827.75 | 2836.85 | 2688.70 | 48116575 | 108689747968 | 0.30 |
| 2022-03-17 | 2888.24 | 2877.22 | 2918.54 | 2861.24 | 43227264 | 108677038080 | 0.27 |
| 2022-03-18 | 2869.70 | 2913.19 | 2925.72 | 2853.77 | 41302996 | 84518473728 | 0.26 |
| 2022-03-21 | 2919.26 | 2892.11 | 2919.26 | 2868.40 | 30484657 | 70316060672 | 0.19 |
| 2022-03-22 | 2893.57 | 2900.77 | 2921.73 | 2885.02 | 30745210 | 63919626240 | 0.19 |
| 2022-03-23 | 2908.97 | 2916.51 | 2928.44 | 2890.49 | 30046700 | 70411808768 | 0.19 |
| 2022-03-24 | 2898.14 | 2903.62 | 2918.30 | 2885.37 | 27733927 | 65734831360 | 0.17 |
| 2022-03-25 | 2898.49 | 2856.43 | 2910.92 | 2855.33 | 26769999 | 62089361408 | 0.17 |
| 2022-03-28 | 2817.26 | 2853.18 | 2866.07 | 2798.70 | 32136239 | 66834019840 | 0.20 |
| 2022-03-29 | 2854.80 | 2842.15 | 2873.61 | 2837.70 | 23659055 | 55581348864 | 0.15 |
| 2022-03-30 | 2864.24 | 2915.49 | 2915.49 | 2861.55 | 34005232 | 76393787392 | 0.21 |
| 2022-03-31 | 2901.07 | 2898.83 | 2915.51 | 2892.11 | 33168180 | 67509866496 | 0.21 |
| 2022-04-01 | 2886.36 | 2943.24 | 2954.51 | 2877.07 | 33968847 | 75259310080 | 0.21 |
| 2022-04-06 | 2918.50 | 2931.20 | 2941.05 | 2910.02 | 43394908 | 80799494144 | 0.27 |
| 2022-04-07 | 2916.80 | 2902.48 | 2943.24 | 2896.73 | 32822742 | 60185214208 | 0.20 |
| 2022-04-08 | 2903.24 | 2925.49 | 2929.89 | 2889.20 | 36235320 | 66120327680 | 0.22 |
| 2022-04-11 | 2908.54 | 2846.38 | 2908.54 | 2839.56 | 35918823 | 74714648576 | 0.22 |
| 2022-04-12 | 2854.29 | 2894.26 | 2895.53 | 2827.63 | 33993926 | 70111645696 | 0.21 |
| 2022-04-13 | 2881.74 | 2882.28 | 2914.20 | 2871.05 | 31148190 | 62928747264 | 0.19 |
| 2022-04-14 | 2905.77 | 2928.60 | 2947.45 | 2897.05 | 28667727 | 65368581632 | 0.18 |
| 2022-04-15 | 2911.14 | 2930.58 | 2943.60 | 2908.56 | 29589595 | 58519091968 | 0.18 |
| 2022-04-18 | 2902.44 | 2887.72 | 2902.44 | 2875.96 | 29100859 | 62253363712 | 0.18 |
| 2022-04-19 | 2881.90 | 2861.57 | 2899.26 | 2843.65 | 28428423 | 63257133312 | 0.18 |
| 2022-04-20 | 2859.60 | 2835.35 | 2868.57 | 2828.21 | 29268541 | 60404471808 | 0.18 |
| 2022-04-21 | 2821.36 | 2797.53 | 2848.82 | 2784.56 | 32855480 | 64105129216 | 0.20 |
| 2022-04-22 | 2773.37 | 2814.13 | 2826.68 | 2769.67 | 30841685 | 59024176640 | 0.19 |
| 2022-04-25 | 2750.56 | 2683.41 | 2772.55 | 2682.52 | 44285814 | 87101767680 | 0.27 |
| 2022-04-26 | 2685.27 | 2681.03 | 2729.19 | 2667.91 | 40300799 | 80852213760 | 0.25 |
| 2022-04-27 | 2674.46 | 2734.54 | 2737.03 | 2674.18 | 42085861 | 85463826432 | 0.26 |
| 2022-04-28 | 2725.63 | 2769.71 | 2775.06 | 2722.24 | 37834530 | 77001420800 | 0.23 |
| 2022-04-29 | 2772.95 | 2805.34 | 2820.55 | 2742.97 | 41414875 | 83134128128 | 0.26 |
| 2022-05-05 | 2806.04 | 2800.93 | 2824.54 | 2799.72 | 35231760 | 71507439616 | 0.22 |
| 2022-05-06 | 2754.97 | 2719.76 | 2760.44 | 2716.17 | 27479846 | 54914660864 | 0.17 |
| 2022-05-09 | 2706.42 | 2695.13 | 2716.66 | 2679.31 | 21893335 | 46285228032 | 0.14 |
| 2022-05-10 | 2653.99 | 2718.37 | 2733.11 | 2644.87 | 34330161 | 66196819968 | 0.21 |
| 2022-05-11 | 2714.68 | 2741.23 | 2769.48 | 2713.86 | 38132220 | 77871951872 | 0.24 |
| 2022-05-12 | 2723.41 | 2721.77 | 2740.52 | 2711.35 | 25835635 | 52554276096 | 0.16 |
| 2022-05-13 | 2741.77 | 2748.24 | 2760.43 | 2729.58 | 27262977 | 52374083072 | 0.17 |
| 2022-05-16 | 2764.39 | 2720.41 | 2765.90 | 2710.57 | 27278739 | 54678309632 | 0.17 |
| 2022-05-17 | 2730.42 | 2756.74 | 2756.74 | 2723.70 | 28362394 | 55606152704 | 0.18 |
| 2022-05-18 | 2765.28 | 2745.53 | 2765.28 | 2720.92 | 25319083 | 57059042560 | 0.16 |
| 2022-05-19 | 2711.45 | 2744.55 | 2748.30 | 2708.81 | 25978539 | 58086722560 | 0.16 |
| 2022-05-20 | 2759.83 | 2807.94 | 2807.98 | 2759.83 | 34667621 | 76403793920 | 0.21 |
| 2022-05-23 | 2813.93 | 2782.55 | 2813.93 | 2769.70 | 28488753 | 59978039808 | 0.18 |
| 2022-05-24 | 2784.65 | 2734.19 | 2786.54 | 2733.70 | 32609850 | 63833541632 | 0.20 |
| 2022-05-25 | 2737.64 | 2743.42 | 2749.07 | 2727.49 | 23772738 | 48795937280 | 0.15 |
| 2022-05-26 | 2749.99 | 2744.90 | 2760.80 | 2717.74 | 28441444 | 60605725440 | 0.18 |
| 2022-05-27 | 2766.32 | 2763.07 | 2789.24 | 2753.78 | 29185247 | 61031891456 | 0.18 |
| 2022-05-30 | 2777.85 | 2778.45 | 2788.98 | 2767.09 | 27674307 | 58589673216 | 0.17 |
| 2022-05-31 | 2780.56 | 2813.22 | 2817.49 | 2769.56 | 32518688 | 73083531264 | 0.20 |
| 2022-06-01 | 2811.15 | 2798.07 | 2812.78 | 2783.61 | 26244837 | 54013740544 | 0.16 |
| 2022-06-02 | 2786.08 | 2790.32 | 2794.10 | 2776.73 | 25268373 | 55769768192 | 0.16 |
| 2022-06-06 | 2792.44 | 2825.65 | 2826.60 | 2762.96 | 43391368 | 86762897408 | 0.27 |
| 2022-06-07 | 2828.16 | 2846.81 | 2863.14 | 2819.82 | 36678863 | 85956206592 | 0.23 |
| 2022-06-08 | 2857.69 | 2879.31 | 2888.67 | 2849.26 | 35299288 | 83463852032 | 0.22 |
| 2022-06-09 | 2877.88 | 2868.42 | 2896.74 | 2857.82 | 39319631 | 77278265344 | 0.24 |
| 2022-06-10 | 2843.58 | 2899.58 | 2902.48 | 2836.86 | 43608837 | 85845352448 | 0.27 |
| 2022-06-13 | 2862.90 | 2844.72 | 2868.62 | 2826.98 | 47424829 | 92932464640 | 0.29 |
| 2022-06-14 | 2814.82 | 2882.70 | 2884.47 | 2808.98 | 49868703 | 91875995648 | 0.31 |
| 2022-06-15 | 2882.15 | 2923.99 | 2971.36 | 2882.15 | 67945052 | 135234883584 | 0.42 |
| 2022-06-16 | 2927.16 | 2891.34 | 2936.47 | 2888.74 | 47081869 | 90668011520 | 0.29 |
| 2022-06-17 | 2876.51 | 2936.20 | 2943.32 | 2876.51 | 40393929 | 93115678720 | 0.25 |
| 2022-06-20 | 2935.22 | 2924.92 | 2951.07 | 2904.38 | 45610419 | 92728619008 | 0.28 |
| 2022-06-21 | 2924.15 | 2926.48 | 2945.70 | 2902.38 | 55889183 | 90988265472 | 0.35 |
| 2022-06-22 | 2932.06 | 2892.29 | 2932.06 | 2890.76 | 56598162 | 84084551680 | 0.35 |
| 2022-06-23 | 2896.72 | 2935.88 | 2936.64 | 2896.72 | 62859405 | 92505280512 | 0.39 |
| 2022-06-24 | 2945.29 | 2974.75 | 2983.61 | 2944.19 | 63000143 | 108034465792 | 0.39 |
| 2022-06-27 | 2991.10 | 3013.95 | 3034.69 | 2991.10 | 61419226 | 114054582272 | 0.38 |
| 2022-06-28 | 3012.62 | 3039.41 | 3044.54 | 2991.54 | 54792325 | 100324929536 | 0.34 |
| 2022-06-29 | 3029.38 | 3009.24 | 3050.45 | 3001.28 | 50725386 | 101279711232 | 0.31 |
| 2022-06-30 | 3001.81 | 3058.40 | 3085.22 | 3001.81 | 43874918 | 100136521728 | 0.27 |
| 2022-07-01 | 3066.59 | 3045.27 | 3072.85 | 3033.60 | 45684764 | 87637032960 | 0.28 |
| 2022-07-04 | 3031.06 | 3050.15 | 3051.06 | 3011.33 | 40903798 | 97466331136 | 0.25 |
| 2022-07-05 | 3058.43 | 3052.11 | 3078.40 | 3018.19 | 45992568 | 99185307648 | 0.28 |
| 2022-07-06 | 3041.49 | 2996.73 | 3041.49 | 2979.33 | 44206692 | 94508527616 | 0.27 |
| 2022-07-07 | 2994.36 | 2989.21 | 3005.00 | 2968.35 | 36006411 | 79829716992 | 0.22 |
| 2022-07-08 | 3012.88 | 2993.31 | 3022.35 | 2992.63 | 34455297 | 77736660992 | 0.21 |
| 2022-07-11 | 2974.36 | 2942.30 | 2974.36 | 2930.10 | 44212390 | 82810322944 | 0.27 |
| 2022-07-12 | 2942.52 | 2922.00 | 2953.70 | 2910.45 | 38270400 | 74996181537 | 0.24 |
| 2022-07-13 | 2918.35 | 2914.29 | 2930.39 | 2902.66 | 41584475 | 74213608922 | 0.26 |
| 2022-07-14 | 2906.48 | 2895.30 | 2916.18 | 2882.57 | 47853249 | 84992875731 | 0.30 |
| 2022-07-15 | 2873.81 | 2839.39 | 2912.32 | 2839.39 | 46688478 | 87698249403 | 0.29 |
| 2022-07-18 | 2849.99 | 2878.64 | 2880.75 | 2826.13 | 37044128 | 73808619626 | 0.23 |
| 2022-07-19 | 2876.32 | 2865.60 | 2876.40 | 2839.06 | 31837183 | 60686230006 | 0.20 |
| 2022-07-20 | 2883.52 | 2874.08 | 2887.94 | 2867.59 | 25435960 | 54309122279 | 0.16 |
| 2022-07-21 | 2862.87 | 2836.66 | 2866.31 | 2836.24 | 31975666 | 59544814678 | 0.20 |
| 2022-07-22 | 2845.92 | 2848.44 | 2869.36 | 2828.65 | 27685924 | 58284600844 | 0.17 |
| 2022-07-25 | 2846.83 | 2837.26 | 2846.98 | 2829.24 | 21598772 | 46782168201 | 0.13 |
| 2022-07-26 | 2845.14 | 2854.64 | 2864.46 | 2843.00 | 25431635 | 54799248822 | 0.16 |
| 2022-07-27 | 2847.01 | 2829.92 | 2847.86 | 2825.62 | 22851265 | 54040051160 | 0.14 |
| 2022-07-28 | 2839.25 | 2827.11 | 2861.52 | 2826.53 | 28466460 | 64358462646 | 0.18 |
| 2022-07-29 | 2827.47 | 2792.33 | 2849.25 | 2784.57 | 33568668 | 67290565443 | 0.21 |
| 2022-08-01 | 2785.69 | 2781.68 | 2794.18 | 2763.58 | 28003765 | 59876353755 | 0.17 |
| 2022-08-02 | 2757.19 | 2730.76 | 2757.19 | 2705.73 | 38548568 | 72447651730 | 0.24 |
| 2022-08-03 | 2735.16 | 2710.72 | 2755.68 | 2705.95 | 30843803 | 69889917972 | 0.19 |
| 2022-08-04 | 2724.80 | 2741.09 | 2743.62 | 2717.79 | 26974489 | 61032417157 | 0.17 |
| 2022-08-05 | 2748.65 | 2774.34 | 2777.11 | 2738.14 | 28242294 | 62341987756 | 0.17 |
| 2022-08-08 | 2762.32 | 2761.16 | 2771.36 | 2751.36 | 23846182 | 54567025150 | 0.15 |
| 2022-08-09 | 2760.24 | 2764.07 | 2769.73 | 2752.49 | 21903695 | 51085166304 | 0.14 |
| 2022-08-10 | 2762.36 | 2730.96 | 2770.50 | 2719.61 | 22936910 | 53349296020 | 0.14 |
| 2022-08-11 | 2744.68 | 2787.06 | 2787.37 | 2737.88 | 29472385 | 66652794990 | 0.18 |
| 2022-08-12 | 2780.05 | 2796.89 | 2802.58 | 2774.96 | 26662477 | 54831015036 | 0.17 |
| 2022-08-15 | 2787.51 | 2782.67 | 2811.24 | 2779.63 | 26458290 | 55591479150 | 0.16 |
| 2022-08-16 | 2785.94 | 2769.26 | 2793.27 | 2764.66 | 23477494 | 55102694411 | 0.15 |
| 2022-08-17 | 2773.39 | 2785.85 | 2791.71 | 2751.02 | 28030548 | 54766826776 | 0.17 |
| 2022-08-18 | 2778.13 | 2759.29 | 2783.76 | 2751.48 | 22583132 | 51799985787 | 0.14 |
| 2022-08-19 | 2755.09 | 2750.63 | 2772.22 | 2750.06 | 28186658 | 65239909719 | 0.17 |
| 2022-08-22 | 2737.40 | 2756.37 | 2767.28 | 2736.13 | 29128136 | 69087912887 | 0.18 |
| 2022-08-23 | 2754.63 | 2735.67 | 2759.69 | 2727.74 | 24908538 | 62558926317 | 0.15 |
| 2022-08-24 | 2738.38 | 2708.09 | 2750.87 | 2706.15 | 30925306 | 64735398628 | 0.19 |
| 2022-08-25 | 2715.64 | 2752.56 | 2756.94 | 2707.46 | 31964009 | 66906946066 | 0.20 |
| 2022-08-26 | 2758.51 | 2751.59 | 2763.64 | 2745.52 | 26031347 | 59152883354 | 0.16 |
| 2022-08-29 | 2721.86 | 2732.21 | 2736.60 | 2718.97 | 24890507 | 49337708448 | 0.15 |
| 2022-08-30 | 2731.98 | 2726.66 | 2741.60 | 2705.05 | 25930522 | 49973839747 | 0.16 |
| 2022-08-31 | 2713.29 | 2761.78 | 2779.62 | 2713.29 | 39886395 | 84495695146 | 0.25 |
| 2022-09-01 | 2750.03 | 2732.40 | 2757.88 | 2731.70 | 25422479 | 53892302705 | 0.16 |
| 2022-09-02 | 2737.20 | 2711.26 | 2740.66 | 2698.33 | 22781335 | 46293973683 | 0.14 |
| 2022-09-05 | 2700.11 | 2697.77 | 2706.96 | 2676.60 | 24938690 | 53553637428 | 0.15 |
| 2022-09-06 | 2706.10 | 2724.50 | 2726.72 | 2704.00 | 29124448 | 59350157193 | 0.18 |
| 2022-09-07 | 2709.77 | 2710.69 | 2718.17 | 2703.08 | 23454754 | 52204053022 | 0.15 |
| 2022-09-08 | 2714.03 | 2708.28 | 2725.25 | 2707.47 | 24209022 | 45568624387 | 0.15 |
| 2022-09-09 | 2719.01 | 2757.57 | 2763.17 | 2710.77 | 32485640 | 66848160232 | 0.20 |
| 2022-09-13 | 2769.41 | 2769.23 | 2781.40 | 2751.09 | 29928992 | 62467591904 | 0.19 |
| 2022-09-14 | 2734.91 | 2745.43 | 2760.40 | 2732.78 | 24848499 | 46151277066 | 0.15 |
| 2022-09-15 | 2753.13 | 2743.79 | 2769.46 | 2728.84 | 33698861 | 65224694912 | 0.21 |
| 2022-09-16 | 2731.96 | 2678.03 | 2738.65 | 2678.03 | 38441774 | 65500196089 | 0.24 |
| 2022-09-19 | 2677.33 | 2679.59 | 2695.40 | 2669.09 | 27260379 | 46974619309 | 0.17 |
| 2022-09-20 | 2688.17 | 2673.88 | 2691.55 | 2666.66 | 23751394 | 43436818580 | 0.15 |
| 2022-09-21 | 2667.17 | 2652.21 | 2670.06 | 2641.72 | 23960147 | 45605600042 | 0.15 |
| 2022-09-22 | 2632.00 | 2629.37 | 2645.57 | 2621.82 | 24229236 | 43456028548 | 0.15 |
| 2022-09-23 | 2625.25 | 2629.81 | 2649.81 | 2618.94 | 30277934 | 46355758355 | 0.19 |
| 2022-09-26 | 2612.67 | 2614.90 | 2650.25 | 2611.53 | 34384533 | 55792674826 | 0.21 |
| 2022-09-27 | 2616.05 | 2642.92 | 2645.74 | 2605.24 | 26144970 | 50215186025 | 0.16 |
| 2022-09-28 | 2635.26 | 2611.98 | 2637.02 | 2608.64 | 24732086 | 47725104166 | 0.15 |
| 2022-09-29 | 2633.07 | 2608.98 | 2644.07 | 2596.96 | 25969017 | 52847177039 | 0.16 |
| 2022-09-30 | 2618.08 | 2610.12 | 2631.78 | 2604.93 | 23244464 | 43646943525 | 0.14 |
| 2022-10-10 | 2610.76 | 2545.05 | 2611.05 | 2542.01 | 33718358 | 59795586075 | 0.21 |
| 2022-10-11 | 2552.17 | 2539.95 | 2553.21 | 2532.28 | 24216496 | 42992647471 | 0.15 |
| 2022-10-12 | 2537.81 | 2555.02 | 2556.52 | 2482.55 | 28635606 | 59094755213 | 0.18 |
| 2022-10-13 | 2534.51 | 2523.63 | 2541.16 | 2517.44 | 28627223 | 61241425856 | 0.18 |
| 2022-10-14 | 2544.24 | 2584.68 | 2599.14 | 2541.38 | 33449619 | 73266105639 | 0.21 |
| 2022-10-17 | 2572.61 | 2585.50 | 2588.34 | 2561.24 | 26826742 | 57829756650 | 0.17 |
| 2022-10-18 | 2594.70 | 2569.97 | 2598.21 | 2565.04 | 20975050 | 46231590303 | 0.13 |
| 2022-10-19 | 2562.54 | 2519.90 | 2572.30 | 2519.90 | 21590683 | 52542101694 | 0.13 |
| 2022-10-20 | 2495.02 | 2501.50 | 2535.39 | 2494.29 | 23833182 | 56851849474 | 0.15 |
| 2022-10-21 | 2503.11 | 2487.22 | 2510.60 | 2473.20 | 27251549 | 52814977871 | 0.17 |
| 2022-10-24 | 2468.70 | 2392.60 | 2493.06 | 2386.54 | 39801915 | 89357086119 | 0.25 |
| 2022-10-25 | 2386.85 | 2394.92 | 2427.32 | 2376.16 | 28439409 | 63865287492 | 0.18 |
| 2022-10-26 | 2395.87 | 2400.52 | 2438.69 | 2392.74 | 36580109 | 69180872442 | 0.23 |
| 2022-10-27 | 2413.02 | 2381.26 | 2432.15 | 2379.06 | 35517252 | 75410992380 | 0.22 |
| 2022-10-28 | 2364.75 | 2326.94 | 2377.91 | 2322.64 | 32458223 | 70729706619 | 0.20 |
| 2022-10-31 | 2300.88 | 2295.92 | 2327.06 | 2288.01 | 41520625 | 75891431117 | 0.26 |
| 2022-11-01 | 2306.43 | 2396.63 | 2397.00 | 2306.43 | 50098867 | 96914775551 | 0.31 |
| 2022-11-02 | 2385.71 | 2418.32 | 2437.95 | 2375.51 | 42290890 | 87715382806 | 0.26 |
| 2022-11-03 | 2396.47 | 2387.45 | 2409.14 | 2376.07 | 28652756 | 61043266278 | 0.18 |
| 2022-11-04 | 2383.96 | 2468.28 | 2479.23 | 2383.96 | 40622068 | 87029322475 | 0.25 |
| 2022-11-07 | 2452.01 | 2477.77 | 2490.32 | 2449.63 | 40441961 | 71757131755 | 0.25 |
| 2022-11-08 | 2476.65 | 2459.09 | 2482.58 | 2442.92 | 27299352 | 51556848177 | 0.17 |
| 2022-11-09 | 2460.24 | 2440.35 | 2470.41 | 2435.02 | 25125325 | 45243206192 | 0.16 |
| 2022-11-10 | 2422.01 | 2440.32 | 2451.47 | 2414.35 | 38204021 | 50215591799 | 0.24 |
| 2022-11-11 | 2511.78 | 2518.05 | 2546.09 | 2482.11 | 61500881 | 104649174524 | 0.38 |
| 2022-11-14 | 2550.97 | 2538.30 | 2577.20 | 2532.55 | 50342000 | 94228472128 | 0.31 |
| 2022-11-15 | 2535.28 | 2583.72 | 2594.27 | 2526.62 | 36580901 | 78909146343 | 0.23 |
| 2022-11-16 | 2581.93 | 2572.89 | 2595.30 | 2568.38 | 28836155 | 64419185592 | 0.18 |
| 2022-11-17 | 2566.28 | 2560.02 | 2569.43 | 2531.30 | 27483703 | 61556087510 | 0.17 |
| 2022-11-18 | 2563.27 | 2546.72 | 2572.71 | 2544.84 | 28456962 | 55593763720 | 0.18 |
| 2022-11-21 | 2523.05 | 2514.85 | 2523.05 | 2489.44 | 25530779 | 54296498027 | 0.16 |
| 2022-11-22 | 2516.70 | 2531.34 | 2555.79 | 2508.86 | 37295381 | 56544106186 | 0.23 |
| 2022-11-23 | 2524.18 | 2535.52 | 2554.76 | 2520.83 | 35963861 | 52465863181 | 0.22 |
| 2022-11-24 | 2550.30 | 2520.56 | 2562.08 | 2517.18 | 22319192 | 38922995229 | 0.14 |
| 2022-11-25 | 2518.88 | 2544.61 | 2554.54 | 2512.88 | 41295288 | 53724596407 | 0.26 |
| 2022-11-28 | 2489.47 | 2503.62 | 2507.78 | 2458.87 | 32774737 | 57721467125 | 0.20 |
| 2022-11-29 | 2538.61 | 2607.75 | 2611.75 | 2538.61 | 49083250 | 91604848925 | 0.30 |
| 2022-11-30 | 2595.23 | 2606.54 | 2623.85 | 2593.51 | 40555440 | 67717735918 | 0.25 |
| 2022-12-01 | 2661.18 | 2631.21 | 2678.34 | 2629.89 | 44157533 | 83723221531 | 0.27 |
| 2022-12-02 | 2628.11 | 2614.61 | 2630.26 | 2609.51 | 29314794 | 55063832762 | 0.18 |
| 2022-12-05 | 2647.46 | 2676.14 | 2676.42 | 2635.75 | 54629803 | 84809079075 | 0.34 |
| 2022-12-06 | 2663.11 | 2684.85 | 2704.90 | 2658.16 | 36256033 | 70740334376 | 0.22 |
| 2022-12-07 | 2678.64 | 2670.65 | 2705.24 | 2661.25 | 34532578 | 64178141479 | 0.21 |
| 2022-12-08 | 2667.36 | 2672.90 | 2681.65 | 2661.75 | 26334919 | 51241277298 | 0.16 |
| 2022-12-09 | 2676.71 | 2706.74 | 2712.88 | 2663.60 | 38346283 | 73826523189 | 0.24 |
| 2022-12-12 | 2689.57 | 2673.94 | 2700.40 | 2670.20 | 31632079 | 64882716797 | 0.20 |
| 2022-12-13 | 2673.54 | 2676.90 | 2688.22 | 2668.48 | 28521298 | 49921377425 | 0.18 |
| 2022-12-14 | 2678.47 | 2686.37 | 2698.01 | 2663.78 | 25966933 | 56047969412 | 0.16 |
| 2022-12-15 | 2689.57 | 2675.19 | 2697.42 | 2661.85 | 23159163 | 48382939707 | 0.14 |
| 2022-12-16 | 2662.48 | 2688.29 | 2691.19 | 2662.48 | 24961068 | 50701982504 | 0.15 |
| 2022-12-19 | 2688.12 | 2646.18 | 2696.93 | 2635.19 | 26354633 | 47877355233 | 0.16 |
| 2022-12-20 | 2636.08 | 2599.49 | 2640.01 | 2580.87 | 21723971 | 47284907221 | 0.13 |
| 2022-12-21 | 2608.87 | 2607.42 | 2617.92 | 2602.61 | 15738830 | 33738171083 | 0.10 |
| 2022-12-22 | 2632.20 | 2619.76 | 2645.73 | 2608.44 | 21069503 | 45768048894 | 0.13 |
| 2022-12-23 | 2602.41 | 2615.88 | 2628.39 | 2595.85 | 15929014 | 34443192589 | 0.10 |
